#Measuremente data, separator is tabulator
#AcX,Acy,Acz,Gx,Gy,Gz,Brake

316	-508	18440	-567	154	-326	0	
348	-492	18532	-569	161	-332	0	
204	-468	18512	-577	166	-348	0	
256	-520	18452	-566	146	-336	0	
380	-508	18576	-580	155	-328	0	
352	-432	18548	-572	152	-317	0	
200	-468	18396	-572	183	-330	0	
368	-448	18528	-561	169	-358	0	
308	-476	18464	-588	155	-337	0	
408	-472	18448	-590	148	-352	0	
256	-496	18416	-604	154	-339	0	
224	-532	18440	-568	153	-330	0	
292	-440	18420	-590	168	-353	0	
268	-488	18492	-571	161	-335	0	
256	-408	18552	-583	172	-328	0	
272	-512	18416	-591	129	-328	0	
264	-464	18452	-571	151	-349	0	
136	-540	18320	-563	148	-348	0	
392	-520	18504	-572	186	-320	0	
268	-452	18608	-571	179	-331	0	
300	-444	18448	-572	168	-343	0	
240	-552	18508	-582	148	-327	0	
200	-464	18336	-593	146	-313	0	
304	-348	18368	-564	142	-333	0	
364	-540	18428	-551	164	-342	0	
308	-552	18508	-560	160	-325	0	
324	-552	18636	-569	154	-330	0	
300	-500	18552	-547	158	-333	0	
252	-448	18568	-578	152	-312	0	
264	-468	18180	-576	144	-324	0	
284	-484	18308	-579	121	-353	0	
308	-532	18520	-574	161	-331	0	
212	-444	18416	-574	181	-347	0	
312	-560	18588	-567	161	-332	0	
248	-464	18456	-564	148	-326	0	
252	-548	18488	-558	161	-322	0	
216	-456	18436	-562	165	-328	0	
260	-604	18472	-581	153	-324	0	
240	-444	18632	-562	160	-302	0	
312	-388	18508	-559	173	-337	0	
252	-552	18460	-564	143	-321	0	
264	-472	18552	-568	147	-330	0	
340	-500	18464	-568	142	-346	0	
352	-572	18572	-576	177	-339	0	
292	-488	18416	-562	161	-326	0	
272	-548	18432	-583	157	-340	0	
244	-540	18420	-569	150	-329	0	
348	-556	18404	-576	156	-333	0	
252	-448	18504	-581	156	-325	0	
288	-432	18684	-576	144	-331	0	
376	-472	18600	-559	170	-332	0	
280	-564	18592	-577	155	-338	0	
280	-460	18520	-588	159	-335	0	
256	-468	18348	-572	149	-348	0	
316	-536	18516	-574	148	-352	0	
312	-428	18700	-551	159	-336	0	
248	-492	18504	-590	145	-326	0	
272	-480	18452	-581	187	-346	0	
316	-456	18488	-576	167	-335	0	
324	-476	18440	-549	155	-316	0	
300	-440	18560	-553	142	-302	0	
168	-448	18352	-535	165	-319	0	
176	352	18120	-558	212	-323	0	
216	-500	18384	-540	168	-348	0	
312	-496	18444	-584	173	-349	0	
280	-444	18600	-563	154	-349	0	
304	-476	18540	-613	133	-335	0	
164	-524	18476	-613	118	-326	0	
296	-412	18524	-606	93	-345	0	
364	-408	18460	-588	157	-347	0	
352	-528	18448	-565	156	-340	0	
176	-484	18448	-579	121	-340	0	
300	-460	18532	-570	142	-331	0	
224	-396	18420	-563	129	-346	0	
304	-420	18292	-577	126	-387	0	
520	-356	18768	-542	24	-567	0	
532	-1068	18420	-605	56	-729	0	
2928	-1088	18156	-436	591	-4094	0	
2104	-940	18040	-441	665	-7091	0	
1800	-680	18840	-482	390	-7340	0	
1892	-532	18168	-427	554	-8496	0	
1304	-504	17920	-516	353	-9524	0	
1260	-560	17932	-450	421	-10171	0	
916	-516	18392	-461	489	-10616	0	
264	-28	18884	-444	310	-10926	0	
-360	-172	20100	-415	52	-11236	0	
1164	-32	18548	-452	221	-11747	0	
2072	-348	17448	-396	556	-13119	0	
1952	-832	17712	-378	339	-14457	0	
1164	-1016	19388	-304	-54	-15652	0	
1016	-260	18168	-440	-189	-16377	0	
236	-636	18864	-357	-307	-16409	0	
-612	-1472	18284	-502	-504	-16158	0	
-644	-1648	18380	-476	-253	-15258	0	
24	-932	18356	-604	-619	-15108	0	
8	-468	18180	-746	-820	-14576	0	
508	-76	18008	-856	-1029	-14209	0	
788	472	18068	-1055	-2185	-14560	0	
460	940	16908	-1822	-4914	-14686	0	
-8576	-5992	24452	6676	-32768	-21247	0	
-296	2664	2956	-5336	-2004	-13352	0	
1636	936	11484	-1399	1489	-10305	0	
-316	-792	17532	-751	193	-6745	0	
328	-512	18268	-698	122	-3568	0	
-40	-448	18492	-581	84	-1085	0	
956	-168	18548	-534	163	-136	0	
-568	1380	18548	-453	178	1526	0	
-1424	1848	18688	-259	90	6465	0	
-2912	2304	18220	-42	-159	13594	0	
692	1052	17496	533	95	18363	0	
1400	-224	18912	325	-111	18946	0	
1796	-1912	18672	134	77	18261	0	
1776	-2876	18328	56	86	17666	0	
1540	-2884	18476	-1	27	16633	0	
1948	-1580	17892	40	118	13406	0	
736	-332	18040	-8	-25	11521	0	
-448	-288	19568	404	-30	14599	0	
-1648	-448	18180	247	29	20170	0	
412	-1228	18200	355	-205	22654	0	
980	-1872	17376	494	-11	23278	0	
1848	-1308	17312	510	-2	22467	0	
3096	-720	18820	434	-188	19846	0	
3436	-252	18252	123	111	15398	0	
2540	-840	19836	389	-32	12433	0	
2104	-560	18968	-67	192	10041	0	
2216	-520	18148	-117	148	8710	0	
-64	-628	18392	-221	-95	8999	0	
1248	-1180	18720	-165	7	10044	0	
520	-1072	18364	-233	-15	10416	0	
1544	-1176	19428	259	16	10356	0	
2004	32	18480	-304	-26	8384	0	
2860	-92	17728	-480	-151	5094	0	
2964	632	18176	-448	187	1482	0	
1632	84	18640	9	698	-294	0	
1108	-760	18528	150	802	-150	0	
948	-772	18300	-129	531	-21	0	
1420	-912	18456	-575	124	-206	0	
1780	-628	18268	-663	103	-921	0	
2152	-756	18292	-755	168	-2173	0	
2484	-1476	17900	-1446	-434	-3813	0	
3196	-3288	18588	-1544	-396	-6850	0	
3200	-2500	18156	-982	253	-10225	0	
2268	-800	18552	-936	387	-12158	0	
876	692	18528	-766	511	-11785	0	
644	1372	17668	-1734	-303	-10661	0	
-792	48	19348	-423	304	-9964	0	
192	-824	18284	-1417	99	-10927	0	
272	-1764	18788	-1162	244	-13153	0	
1228	-1112	18104	-1326	200	-15068	0	
488	268	19232	-1233	319	-15250	0	
644	1068	18272	-1154	337	-14051	0	
788	1872	18620	-1155	156	-12416	0	
2368	1304	18348	-977	253	-11636	0	
1744	-52	18128	-1328	319	-13709	0	
896	-316	18320	-1196	248	-13667	0	
-316	-1096	19036	-1394	284	-12678	0	
72	-1528	18172	-1294	361	-12542	0	
716	-1016	18332	-1232	354	-13383	0	
772	-176	18476	-1165	348	-14064	0	
840	264	18604	-974	214	-13036	0	
1204	-180	18576	-989	150	-11190	0	
2144	-2108	19300	-1481	1125	-6843	0	
1076	-144	19108	-615	-170	-4565	0	
-44	-464	18528	-769	315	-2727	0	
1232	-460	18484	-583	159	-335	0	
1236	-404	18320	-603	169	-313	0	
1260	-372	18592	-625	191	-274	0	
1208	-340	18508	-631	169	-223	0	
1124	-400	18516	-638	201	-201	0	
1264	-200	18244	-746	328	-5	0	
444	-316	18160	-1215	732	887	0	
-560	-252	17948	-2156	1655	5413	0	
412	-504	18160	-3353	2871	10274	0	
5204	-504	15012	-2127	898	11115	0	
3336	-24	18508	-4520	78	10630	0	
2628	-1052	20920	-8738	-706	10343	0	
460	-268	19348	-12085	-1499	8477	0	
328	-784	17868	-12635	-1228	5698	0	
648	-1692	18140	-11799	-891	2958	0	
760	-1952	18328	-11317	-557	1627	0	
1032	-1976	18296	-11080	-627	1570	0	
1252	-2368	18096	-10611	-634	2109	0	
1016	-3412	18244	-11244	-712	1899	0	
888	-4068	18076	-11817	-606	1054	0	
1160	-4464	18088	-12330	-506	1085	0	
1104	-5372	17700	-13257	-1017	1555	0	
1152	-6028	18004	-13308	-880	1473	0	
704	-6072	16776	-13007	-944	1224	0	
1216	-6300	17724	-12165	-1037	1052	0	
696	-5912	16916	-11363	-1433	951	0	
1260	-6332	17516	-11136	-1930	363	0	
1020	-6372	17636	-10055	-2102	-243	0	
1168	-6496	17268	-9358	-2683	272	0	
1408	-6556	17156	-8917	-2861	1226	0	
1508	-6724	17184	-8140	-3433	2097	0	
-960	-4960	12764	-7749	-4780	3241	0	
-2008	-3768	8208	-6877	-4800	4455	0	
2020	-5272	13660	-4794	-3667	3932	0	
1776	-5504	14388	-4451	-4843	2839	0	
2044	-4044	13588	-2837	-2089	1385	0	
