#Measuremente data, separator is tabulator
#AcX,Acy,Acz,Gx,Gy,Gz,Brake

1080	-260	18452	-563	155	-333	0	
1124	-348	18484	-579	163	-324	0	
1072	-404	18552	-574	150	-333	0	
1164	-372	18572	-570	153	-333	0	
1160	-476	18536	-573	149	-317	0	
1132	-360	18576	-564	154	-337	0	
1156	-276	18416	-569	149	-337	0	
1228	-288	18552	-576	144	-338	0	
1176	-304	18508	-553	142	-338	0	
1040	-368	18464	-550	143	-352	0	
1072	-392	18536	-579	145	-354	0	
1140	-376	18336	-572	156	-316	0	
1252	-440	18728	-571	143	-329	0	
1144	-388	18464	-560	157	-325	0	
1116	-344	18568	-590	138	-323	0	
1144	-328	18608	-568	156	-318	0	
1124	-404	18504	-573	147	-359	0	
1156	-276	18508	-554	161	-334	0	
1144	-456	18576	-562	159	-306	0	
1268	-312	18428	-585	161	-317	0	
1092	-368	18552	-555	144	-353	0	
1088	-444	18412	-583	133	-331	0	
972	-388	18516	-556	159	-323	0	
1148	-360	18604	-577	148	-337	0	
1164	-372	18696	-537	162	-315	0	
1152	-276	18472	-562	171	-340	0	
1144	-304	18388	-556	154	-318	0	
1144	-248	18400	-576	171	-336	0	
1136	-472	18524	-567	153	-337	0	
1164	-284	18560	-564	164	-322	0	
1056	-296	18400	-574	146	-342	0	
1200	-380	18540	-574	136	-332	0	
1300	-256	18656	-586	148	-347	0	
1148	-432	18380	-580	174	-328	0	
1312	-480	18308	-571	141	-333	0	
1228	-404	18440	-573	162	-341	0	
1176	-356	18504	-566	162	-301	0	
1232	-312	18496	-562	151	-342	0	
1116	-460	18472	-565	144	-352	0	
1096	-368	18496	-559	171	-344	0	
1256	-308	18540	-557	167	-338	0	
1172	-268	18460	-596	146	-325	0	
1064	-364	18360	-566	149	-323	0	
1052	-408	18660	-573	164	-319	0	
1092	-456	18380	-559	147	-323	0	
1172	-404	18540	-566	165	-335	0	
980	-296	18604	-577	143	-326	0	
1136	-268	18492	-571	140	-331	0	
1064	-324	18504	-561	151	-328	0	
1228	-436	18584	-561	154	-348	0	
1164	-348	18424	-566	144	-342	0	
1204	-388	18468	-574	151	-338	0	
1104	-320	18460	-566	169	-330	0	
1272	-388	18588	-579	141	-330	0	
1136	-332	18608	-575	144	-326	0	
1160	-372	18532	-552	133	-335	0	
1172	-312	18448	-563	175	-343	0	
1256	-372	18436	-551	153	-342	0	
1140	-232	18556	-596	155	-319	0	
1172	-320	18408	-615	141	-338	0	
1028	-356	18524	-580	148	-344	0	
1352	-308	18460	-563	183	-316	0	
1136	-348	18572	-573	150	-337	0	
1092	-436	18380	-580	154	-324	0	
1136	-324	18440	-550	158	-345	0	
1064	-356	18572	-552	137	-323	0	
1144	-332	18356	-539	163	-332	0	
1224	-252	18504	-563	152	-339	0	
1156	-308	18588	-572	148	-320	0	
1100	-236	18616	-562	153	-313	0	
1136	-420	18560	-565	163	-332	0	
1164	-444	18324	-583	172	-349	0	
1232	-384	18484	-572	161	-322	0	
1196	-312	18424	-599	142	-330	0	
1180	-308	18420	-555	154	-320	0	
1140	-296	18520	-582	145	-324	0	
1060	-320	18464	-561	152	-341	0	
1132	-256	18540	-569	152	-325	0	
1132	-376	18280	-562	141	-333	0	
1220	-312	18560	-572	134	-346	0	
1268	-300	18492	-557	154	-323	0	
1256	-420	18504	-577	168	-316	0	
1196	-264	18564	-584	139	-326	0	
1108	-324	18632	-571	141	-333	0	
1072	-352	18632	-590	144	-324	0	
1196	-416	18476	-573	154	-319	0	
1184	-304	18400	-561	169	-347	0	
1096	-312	18496	-563	154	-356	0	
1172	-300	18524	-564	156	-316	0	
1180	-272	18740	-573	150	-347	0	
1332	-392	18464	-565	157	-360	0	
1088	-356	18392	-553	160	-329	0	
1128	-364	18508	-551	148	-339	0	
1224	-264	18484	-576	178	-343	0	
1120	-420	18496	-573	161	-332	0	
1168	-340	18480	-566	158	-338	0	
1168	-300	18548	-562	157	-322	0	
1124	-356	18396	-561	149	-355	0	
1092	-344	18416	-556	143	-330	0	
1156	-364	18612	-575	145	-354	0	
1196	-436	18516	-574	133	-321	0	
1036	-300	18464	-581	144	-334	0	
1152	-320	18488	-570	172	-325	0	
1184	-288	18392	-572	156	-330	0	
1096	-292	18624	-576	153	-329	0	
1168	-312	18432	-574	156	-343	0	
1228	-352	18472	-539	156	-334	0	
1136	-336	18436	-556	148	-329	0	
1140	-344	18644	-566	146	-332	0	
1176	-332	18492	-586	147	-330	0	
1160	-464	18472	-562	146	-342	0	
1124	-296	18396	-563	152	-307	0	
1276	-320	18656	-560	139	-334	0	
1100	-412	18332	-575	133	-337	0	
1132	-248	18576	-574	149	-337	0	
1168	-348	18520	-564	142	-344	0	
1152	-376	18488	-588	162	-338	0	
1168	-376	18548	-565	141	-341	0	
1180	-288	18464	-563	153	-293	0	
1228	-384	18440	-568	149	-334	0	
1292	-360	18408	-564	155	-352	0	
1068	-392	18532	-589	149	-338	0	
1132	-276	18408	-553	161	-340	0	
1176	-304	18704	-549	146	-332	0	
1144	-344	18528	-576	161	-315	0	
1208	-268	18444	-582	162	-342	0	
1188	-352	18540	-574	162	-339	0	
1084	-388	18644	-547	151	-312	0	
1220	-272	18752	-563	171	-325	0	
1216	-344	18452	-569	154	-330	0	
1156	-328	18688	-588	173	-308	0	
1228	-368	18492	-562	155	-323	0	
1192	-284	18552	-560	163	-341	0	
1176	-340	18564	-544	140	-336	0	
1140	-348	18476	-565	159	-344	0	
1040	-404	18572	-556	140	-369	0	
1236	-320	18556	-573	167	-346	0	
1172	-236	18484	-580	147	-320	0	
1112	-304	18328	-550	138	-324	0	
1104	-244	18468	-562	154	-329	0	
1260	-324	18436	-588	142	-333	0	
1156	-368	18612	-568	160	-323	0	
1084	-396	18440	-576	134	-330	0	
1132	-228	18472	-574	165	-349	0	
1188	-268	18464	-557	156	-310	0	
1140	-384	18500	-574	135	-351	0	
1184	-264	18640	-582	152	-330	0	
1236	-388	18508	-592	148	-331	0	
1088	-296	18584	-553	147	-315	0	
1208	-336	18548	-575	161	-336	0	
1148	-328	18324	-575	144	-313	0	
1164	-492	18476	-572	166	-365	0	
1156	-368	18544	-579	166	-328	0	
1156	-312	18432	-575	148	-335	0	
1168	-340	18512	-556	162	-338	0	
1152	-364	18520	-571	146	-313	0	
1084	-356	18540	-588	156	-349	0	
1308	-360	18636	-580	149	-300	0	
1168	-276	18524	-584	150	-347	0	
1160	-420	18440	-541	154	-340	0	
1104	-456	18468	-556	151	-352	0	
1212	-304	18412	-578	155	-332	0	
1116	-344	18460	-581	138	-329	0	
1056	-424	18408	-589	149	-348	0	
1356	-312	18496	-566	148	-338	0	
1232	-356	18384	-566	169	-342	0	
1108	-340	18428	-559	167	-314	0	
1156	-280	18564	-577	165	-318	0	
1044	-412	18504	-593	135	-305	0	
1164	-352	18408	-559	142	-345	0	
1252	-364	18392	-580	170	-340	0	
1208	-352	18440	-552	155	-321	0	
1180	-256	18404	-589	158	-328	0	
1116	-312	18556	-575	158	-322	0	
1172	-384	18620	-559	135	-321	0	
1124	-380	18548	-564	149	-330	0	
1212	-388	18632	-567	153	-342	0	
1148	-384	18472	-579	156	-342	0	
1124	-336	18508	-576	143	-331	0	
1136	-288	18616	-576	151	-335	0	
1168	-404	18672	-573	161	-341	0	
1196	-444	18612	-583	146	-360	0	
1208	-356	18452	-580	134	-327	0	
1100	-296	18720	-557	154	-320	0	
1264	-308	18716	-587	161	-335	0	
1128	-348	18288	-577	137	-324	0	
1196	-352	18548	-558	166	-332	0	
1136	-368	18636	-572	146	-359	0	
1184	-324	18620	-570	148	-346	0	
1200	-356	18376	-580	154	-324	0	
1220	-304	18496	-553	155	-351	0	
1172	-400	18328	-573	172	-309	0	
1100	-288	18440	-576	152	-318	0	
1068	-376	18560	-585	163	-341	0	
1040	-304	18564	-575	139	-324	0	
1164	-320	18500	-572	158	-337	0	
1140	-352	18428	-556	151	-338	0	
1196	-332	18572	-565	153	-328	0	
1116	-400	18572	-571	156	-349	0	
1264	-368	18528	-553	150	-338	0	
1276	-296	18640	-578	136	-345	0	
1204	-424	18472	-556	149	-325	0	
1212	-276	18624	-568	156	-335	0	
1112	-288	18576	-573	183	-336	0	
1052	-308	18520	-586	138	-338	0	
996	-324	18492	-588	142	-324	0	
1264	-280	18212	-547	160	-326	0	
1060	-384	18480	-565	167	-320	0	
1140	-404	18416	-576	141	-328	0	
1252	-264	18392	-584	151	-326	0	
1204	-324	18436	-571	151	-323	0	
1276	-392	18436	-561	168	-300	0	
1116	-324	18364	-558	153	-299	0	
1132	-444	18484	-571	161	-355	0	
1196	-296	18628	-570	144	-316	0	
1156	-312	18608	-586	159	-330	0	
1120	-348	18504	-554	156	-333	0	
1192	-448	18572	-517	199	-340	0	
1124	-164	18084	70	608	-342	0	
1068	-332	18620	-442	255	-335	0	
1076	-248	18564	-403	265	-306	0	
-2132	-212	18692	-228	348	2241	0	
-1980	312	18368	51	338	6160	0	
-1008	48	18856	-344	-36	9227	0	
480	-636	18452	-140	62	10291	0	
2048	-916	18968	-181	55	9283	0	
3804	-828	18812	-649	-203	6830	0	
5124	-576	18436	-742	-124	2460	0	
772	-556	18516	-725	91	-434	0	
1208	-336	18376	-832	-43	-334	0	
1132	-356	18616	-996	-216	-428	0	
1484	-436	18516	-989	-220	-648	0	
1100	-260	18764	-354	367	-517	0	
1264	-444	18460	14	742	-345	0	
1272	-336	18544	-530	193	-313	0	
1084	-304	18268	-557	153	-379	0	
1768	-608	18476	-649	111	-718	0	
2508	-1352	18720	-764	24	-1977	0	
2404	-1488	18380	-820	91	-3889	0	
696	656	19072	-342	425	-4006	0	
-496	712	18640	-629	223	-2298	0	
-468	740	18400	-783	-15	-525	0	
1208	-396	18544	-1078	-376	-353	0	
1436	-472	18820	-779	-22	-384	0	
1384	-504	18816	65	756	-333	0	
960	-12	18052	-558	207	-308	0	
1204	-328	18588	-647	67	-336	0	
1216	-428	18608	-568	161	-327	0	
1156	-368	18604	-619	122	-318	0	
1244	-308	18480	-490	211	-342	0	
1172	-360	18652	-557	156	-320	0	
1108	-228	18568	-580	137	-331	0	
1232	-384	18648	-574	171	-334	0	
1128	-388	18528	-604	127	-327	0	
1080	-348	18580	-547	170	-322	0	
1092	-304	18428	-588	150	-301	0	
1116	-388	18576	-583	142	-338	0	
1160	-368	18456	-582	144	-334	0	
1236	-324	18524	-566	161	-361	0	
1092	-356	18408	-542	150	-357	0	
1180	-348	18332	-571	134	-316	0	
1120	-400	18568	-570	137	-346	0	
1220	-336	18488	-549	141	-318	0	
1180	-396	18420	-566	164	-334	0	
