#Measuremente data, separator is tabulator
#AcX,Acy,Acz,Gx,Gy,Gz,Brake

356	1668	18296	-572	183	-333	0	
308	1688	18372	-581	178	-334	0	
288	1640	18352	-561	179	-308	0	
340	1624	18448	-591	137	-340	0	
284	1692	18204	-561	160	-353	0	
272	1652	18432	-573	145	-339	0	
224	1624	18628	-556	146	-354	0	
220	1784	18344	-592	120	-363	0	
228	1628	18228	-563	132	-337	0	
556	1716	18108	-449	426	-278	0	
348	1860	17928	-639	1417	-336	0	
44	1180	19464	-301	-234	-369	0	
528	1732	17548	-541	23	-351	0	
184	1728	18356	-715	391	-337	0	
140	1620	18876	-514	60	-330	0	
212	1836	18060	-419	-246	-322	0	
468	1700	18136	-612	43	-309	0	
372	1684	18568	-589	69	-352	0	
272	1672	18180	-552	29	-346	0	
836	1436	17488	-502	624	-334	0	
96	1616	18976	-811	852	-298	0	
4	1712	17924	-354	189	-306	0	
164	1728	18688	-1021	884	-273	0	
276	1708	17828	-700	612	-334	0	
-40	1400	19040	-857	404	-302	0	
260	1680	18388	-303	-350	-323	0	
-192	1344	19480	397	-1293	-351	0	
444	1920	18084	936	-1871	-385	0	
764	2496	17616	129	-615	-58	0	
736	2080	18396	-42	-387	-847	0	
388	1852	17784	-343	-131	-567	0	
212	1532	17912	-1112	1027	-262	0	
-32	1708	18528	-1341	1136	-205	0	
-36	1752	18872	-1155	358	-239	0	
344	1984	18100	-1459	444	-279	0	
244	1700	18128	-1682	614	-190	0	
508	1472	18372	-1476	644	-235	0	
444	1784	17988	-1488	1197	-248	0	
344	1688	18540	-1672	1017	-301	0	
1000	1644	18428	-2556	740	-169	0	
1588	956	17568	-4855	1405	-331	0	
-216	1872	18440	-6248	1441	-433	0	
-1252	2196	18620	-6080	1594	92	0	
-1256	2152	19332	-5913	642	1042	0	
-364	1332	19616	-6737	-1179	1323	0	
-76	1656	19092	-7228	-2883	1047	0	
388	1432	18632	-8204	-3470	421	0	
664	572	18924	-9626	-3783	277	0	
1000	184	18560	-10337	-3753	381	0	
992	-640	18076	-11788	-2562	415	0	
-88	-1212	18908	-12376	-2157	70	0	
-356	-1304	19596	-12557	-3534	245	0	
380	-1380	19872	-12724	-5386	584	0	
556	-1436	19316	-12317	-6308	572	0	
1332	-1864	17844	-12260	-6115	474	0	
2132	-2740	18112	-12633	-4947	337	0	
1820	-3056	18220	-12478	-2449	901	0	
428	-3628	19156	-12027	-579	2599	0	
976	-4240	20240	-8617	-1065	3786	0	
2512	-5184	19896	-4785	-372	3797	0	
2804	-5028	20060	-1409	-370	2164	0	
2856	-4336	19804	1382	-557	399	0	
1904	-3168	19708	3523	-895	-759	0	
1460	-3372	20396	6170	155	-696	0	
2200	-4100	20720	9472	2173	-1085	0	
1884	-3444	19760	12240	3506	-1539	0	
724	-2368	18152	12853	3146	-1292	0	
336	-1464	16980	11863	2732	-549	0	
80	-984	16624	10184	1915	507	0	
524	-604	16328	8095	738	1026	0	
588	-788	16372	6384	-580	1676	0	
436	-1672	17404	6269	-409	2624	0	
1736	-3320	18056	8290	1789	3609	0	
1296	-3296	18060	11796	3593	3157	0	
572	-1600	16488	14295	5290	3061	0	
-88	-52	16452	15204	7766	3958	0	
-1000	164	17420	16238	9645	5752	0	
-1164	992	17244	16775	9223	6451	0	
1012	968	15692	15779	10564	6654	0	
2436	-40	16540	14466	11021	5432	0	
1340	648	16068	13130	9638	3739	0	
496	2776	14436	10510	8315	2205	0	
540	2672	12844	6133	6824	-103	0	
-1136	4240	13420	-131	5507	192	0	
-684	4608	14688	-5300	2593	-833	0	
-688	4232	16120	-10160	1667	-1213	0	
-816	3076	17992	-13491	721	-1526	0	
-88	2228	18024	-15965	-2297	-3460	0	
1172	2124	16148	-20705	-6480	-6692	0	
-80	2960	16572	-25831	-9096	-7968	0	
-1508	2612	19488	-27728	-10429	-6740	0	
-1088	848	22736	-26784	-11391	-4622	0	
808	-1644	24952	-22137	-12318	-3940	0	
1980	-2728	25700	-15758	-9883	-3246	0	
2740	-2940	25616	-8152	-7173	-3384	0	
2020	-2612	23176	-2760	-7420	-4271	0	
156	-1184	20980	-659	-9141	-3116	0	
-868	-196	20512	-283	-11019	-763	0	
-884	-404	21632	339	-12418	1315	0	
-324	-1380	22336	2387	-15144	2954	0	
1076	-1780	21200	4701	-17365	3595	0	
2848	-1804	19964	7512	-15057	3280	0	
2464	-1888	20600	10049	-13075	2250	0	
860	-1440	20688	13678	-13848	2793	0	
2640	-2180	19820	17653	-9318	5637	0	
3552	-3204	19180	22875	-3295	6123	0	
2320	-2356	18504	27484	710	6742	0	
2196	-1500	17444	31795	4539	9248	0	
3064	-872	15812	32767	8543	9488	0	
3248	-72	14768	32767	12882	7919	0	
5160	192	12716	32767	15942	4335	0	
5708	268	12056	30161	18786	-225	0	
4868	1472	10592	25171	20324	-5106	0	
4544	3384	8080	18747	23806	-8611	0	
3604	4892	7172	11312	26743	-12478	0	
1696	4676	7664	2473	24731	-15500	0	
1100	4792	5216	-10022	19619	-18082	0	
-596	5156	7848	-23601	13390	-19560	0	
-2684	5624	10988	-32768	5901	-19403	0	
-3752	6048	14648	-32768	285	-15265	0	
-3288	4924	19908	-32768	-4672	-9182	0	
-836	2480	23752	-32768	-9906	-4510	0	
1132	-108	27040	-32768	-13737	-2159	0	
1952	-2376	28772	-32768	-18339	-1512	0	
4492	-3856	28164	-25859	-20815	-2475	0	
5160	-3232	27352	-17695	-20304	-4180	0	
3528	-2032	27320	-9838	-19547	-5108	0	
3212	-2112	27060	-1471	-16914	-4864	0	
772	-2100	26128	5652	-15972	-4325	0	
-2144	-1648	24064	11256	-17710	-1518	0	
-2664	-1712	21380	13902	-18261	2632	0	
-1696	-1240	18824	15693	-16048	5617	0	
-1764	-1188	18756	17367	-14776	8096	0	
-1296	-1268	18576	20442	-13118	10411	0	
-960	-2032	17980	23574	-10460	11012	0	
480	-2708	16360	25710	-9102	9774	0	
4392	-2668	13856	26382	-4258	6972	0	
5580	-1276	12860	26006	3337	3798	0	
3792	-768	13296	25220	10098	1811	0	
2260	668	12172	23417	16268	2308	0	
1388	2184	10416	20820	20285	2923	0	
2964	2708	9572	14882	23553	3443	0	
5200	2808	10284	8798	23632	1169	0	
7516	2296	10444	1407	23160	-3295	0	
8248	2244	11556	-7345	22496	-9354	0	
6808	3404	12552	-16693	20588	-15218	0	
4452	4148	15320	-24263	17952	-18755	0	
912	5696	18840	-29858	11026	-19207	0	
-120	5700	21532	-32768	2776	-16384	0	
528	3964	22908	-32768	-5944	-14199	0	
632	1628	23948	-32768	-13207	-11722	0	
1940	-400	24172	-32768	-16763	-9788	0	
3600	-2888	24992	-29783	-16688	-9022	0	
3564	-5044	26172	-21711	-15171	-8806	0	
2340	-4392	26848	-11923	-14523	-9590	0	
-1048	-2384	27592	-3206	-13585	-9612	0	
-3900	-924	26532	3754	-11739	-7376	0	
-5092	-1404	25152	9909	-8851	-3525	0	
-4940	-2480	22044	16348	-8299	-74	0	
-2444	-3840	17956	18617	-7919	474	0	
-1516	-3776	14940	17458	-6268	-3	0	
-2408	-2140	14524	15796	-6178	684	0	
-3992	-1448	14560	13838	-10318	5716	0	
-3544	-1332	15836	11964	-12173	13701	0	
3596	-1360	12784	12282	-10061	18225	0	
9812	-3452	12028	10481	-322	17047	0	
7256	-3848	15032	11272	4623	12664	0	
4016	-3300	16204	14174	5232	12694	0	
4332	-1888	15460	16437	5296	15044	0	
6216	-1436	14688	16087	6709	14783	0	
8516	-1452	13704	14206	10581	12676	0	
9040	-500	14832	12323	15199	8842	0	
8876	2812	16492	10066	14911	3071	0	
9048	4540	18096	7149	14780	-2039	0	
8876	3952	19648	4230	16110	-6818	0	
8720	3784	20708	2088	16780	-12530	0	
8828	3616	20988	2167	17743	-19062	0	
8484	2764	21040	2434	18526	-26830	0	
5108	2812	20180	2775	18407	-32768	0	
-1008	2424	20128	3966	15979	-32768	0	
-6612	3968	18464	3465	12376	-32456	0	
-8820	5736	16872	704	7187	-25832	0	
-9436	5352	16876	-3153	-249	-18307	0	
-7384	3772	18520	-5273	-6113	-11115	0	
-4208	2960	19912	-3176	-8573	-7428	0	
-2528	2164	20808	47	-7967	-6526	0	
-1428	2232	20972	2671	-5001	-5780	0	
-2432	2368	20972	5276	-2095	-4417	0	
-3740	2524	19028	7603	-583	-1904	0	
-3980	2608	16564	8019	-596	-132	0	
-4228	2740	14800	6496	-1405	995	0	
-5516	2768	14056	4168	-3963	3024	0	
-4096	3700	13300	2871	-5790	6360	0	
1172	2120	14100	3167	-4788	6132	0	
4108	56	14616	1988	-2225	3463	0	
3388	196	14296	1134	-747	-370	0	
-360	2268	12620	-259	-1102	-1639	0	
-2084	3660	12240	-3130	-1943	112	0	
-1120	3360	12704	-6256	-2023	1505	0	
496	2324	14172	-8614	-1689	1037	0	
1284	1880	15232	-9681	-702	-317	0	
996	1132	15624	-10122	574	-1355	0	
580	28	15100	-10407	1373	-1962	0	
416	-960	14132	-12281	1777	-2112	0	
616	-788	14584	-14752	1627	-2721	0	
-464	-800	14864	-16329	896	-3229	0	
-14184	13932	16924	-32768	-29723	-593	0	
-26780	7484	32767	16700	-20776	1943	0	
5952	5764	11676	-267	-1871	91	0	
1780	1140	17420	-4056	2619	-1181	0	
-456	892	18320	-3698	582	495	0	
-1588	-504	19520	-4080	737	3730	0	
-572	744	20288	-3264	-717	5668	0	
216	2748	22048	-756	-455	5105	0	
-1140	5320	25000	2061	-656	4300	0	
-508	7108	26160	4157	-3079	3574	0	
2336	4896	25608	7784	-1466	1987	0	
3776	524	22892	11606	1019	242	0	
3912	-2036	17956	15219	2965	-1308	0	
1772	-2992	12440	17073	2847	-1282	0	
-608	-1904	8316	15425	1375	1250	0	
-772	56	5612	10451	-1142	3681	0	
-4	1720	6352	3262	-3642	4662	0	
1400	2196	6392	-3820	-5903	3378	0	
2736	2928	5464	-13619	-5842	-125	0	
1660	-1224	9752	-19931	-6207	-3920	0	
800	-1144	9992	-22156	-6112	-4043	0	
32767	-4128	32767	-21097	23366	-6479	0	
-5064	-2120	30552	419	1593	273	0	
920	3332	17124	-528	1593	-1581	0	
948	1548	20696	-1659	1476	-3347	0	
-1796	1444	18268	-465	-720	-3143	0	
-708	1240	17968	-742	19	-1329	0	
-80	964	19348	-782	-97	-1023	0	
-532	1276	20156	82	-1968	-969	0	
-776	524	18912	356	-3205	-257	0	
3296	2480	11464	-1386	1871	-398	0	
-672	1040	22556	-2204	3051	-257	0	
-452	1204	19088	461	-1887	-457	0	
1052	1920	16256	-709	384	-356	0	
16	1636	19464	-783	488	-336	0	
600	1696	18212	-502	48	-366	0	
272	1544	18320	-576	196	-342	0	
396	1676	18236	-543	91	-346	0	
300	1692	18448	-627	183	-350	0	
412	1700	18140	-567	27	-376	0	
412	1696	18484	-651	313	-330	0	
132	1624	18516	-484	-76	-361	0	
504	1764	18104	-619	254	-326	0	
104	1620	18760	-586	187	-353	0	
424	1728	18348	-521	39	-360	0	
388	1620	18112	-619	232	-370	0	
312	1672	18572	-553	135	-330	0	
264	1584	18292	-558	121	-325	0	
280	1592	18380	-617	189	-330	0	
296	1648	18460	-584	193	-325	0	
380	1608	18516	-518	44	-325	0	
372	1716	18260	-594	145	-323	0	
240	1580	18524	-586	220	-374	0	
364	1740	18352	-506	47	-363	0	
384	1640	18228	-607	202	-345	0	
240	1580	18520	-579	179	-365	0	
340	1620	18548	-563	114	-345	0	
432	1648	18256	-584	161	-354	0	
336	1632	18388	-602	210	-325	0	
300	1688	18492	-524	72	-334	0	
332	1680	18264	-575	163	-352	0	
276	1520	18376	-593	186	-329	0	
348	1624	18424	-528	97	-328	0	
352	1660	18268	-596	218	-351	0	
340	1660	18420	-572	161	-321	0	
352	1592	18356	-558	137	-351	0	
316	1544	18192	-574	133	-329	0	
376	1696	18516	-575	170	-331	0	
272	1704	18468	-555	137	-362	0	
280	1676	18252	-578	138	-339	0	
320	1636	18420	-591	209	-348	0	
360	1636	18380	-549	137	-351	0	
328	1736	18236	-576	164	-345	0	
328	1688	18308	-596	183	-350	0	
364	1712	18436	-550	141	-340	0	
336	1676	18156	-552	136	-361	0	
372	1716	18344	-576	195	-335	0	
332	1656	18416	-592	141	-310	0	
420	1748	18380	-551	110	-355	0	
384	1648	18240	-587	166	-340	0	
340	1688	18336	-572	130	-344	0	
452	1680	18144	-553	124	-330	0	
420	1628	18188	-577	171	-328	0	
280	1596	18188	-552	159	-351	0	
316	1732	18388	-568	156	-359	0	
504	1672	18324	-552	93	-351	0	
376	1624	18308	-603	166	-346	0	
284	1592	18356	-584	185	-345	0	
316	1628	18284	-569	131	-329	0	
368	1620	18312	-598	194	-344	0	
376	1700	18436	-557	156	-358	0	
336	1660	18508	-534	156	-347	0	
352	1712	18332	-565	157	-336	0	
372	1568	18472	-589	182	-336	0	
212	1648	18464	-556	136	-323	0	
356	1616	18388	-574	145	-352	0	
364	1664	18360	-605	214	-373	0	
324	1580	18456	-559	97	-326	0	
388	1700	18236	-552	144	-349	0	
368	1600	18280	-579	193	-341	0	
380	1648	18336	-545	148	-341	0	
340	1676	18392	-563	138	-348	0	
464	1696	18372	-592	188	-346	0	
324	1548	18248	-574	185	-365	0	
396	1588	18480	-554	111	-352	0	
360	1716	18164	-612	164	-330	0	
284	1648	18432	-581	143	-338	0	
404	1600	18280	-567	147	-323	0	
308	1684	18268	-574	189	-343	0	
428	1660	18276	-564	147	-337	0	
296	1728	18368	-579	149	-338	0	
464	1712	18392	-569	144	-364	0	
344	1548	18212	-574	174	-370	0	
424	1624	18428	-557	141	-327	0	
352	1656	18244	-555	174	-312	0	
320	1612	18400	-538	157	-340	0	
356	1616	18308	-568	142	-351	0	
412	1608	18448	-582	182	-334	0	
340	1636	18200	-583	179	-336	0	
340	1616	18292	-564	151	-361	0	
236	1616	18424	-578	145	-339	0	
292	1632	18384	-567	143	-335	0	
328	1660	18312	-583	169	-351	0	
296	1620	18320	-564	146	-342	0	
332	1592	18228	-573	188	-353	0	
344	1668	18292	-581	157	-350	0	
308	1688	18284	-572	137	-339	0	
404	1576	18388	-563	176	-344	0	
368	1548	18236	-574	175	-338	0	
328	1732	18400	-561	137	-348	0	
380	1692	18272	-564	165	-345	0	
336	1668	18292	-581	149	-344	0	
304	1576	18428	-579	169	-350	0	
248	1588	18296	-573	154	-347	0	
340	1728	18388	-576	164	-333	0	
352	1736	18344	-587	158	-315	0	
272	1708	18356	-562	174	-326	0	
316	1656	18356	-592	136	-350	0	
312	1684	18272	-581	158	-328	0	
364	1692	18456	-596	161	-360	0	
332	1532	18332	-570	145	-345	0	
328	1660	18272	-584	175	-357	0	
344	1720	18296	-591	166	-335	0	
368	1712	18192	-566	142	-351	0	
288	1660	18256	-563	157	-341	0	
348	1644	18424	-575	167	-351	0	
348	1684	18328	-580	149	-342	0	
376	1624	18376	-564	151	-336	0	
264	1624	18280	-586	157	-352	0	
364	1648	18316	-590	157	-359	0	
272	1676	18388	-553	157	-342	0	
380	1648	18348	-576	163	-362	0	
252	1644	18496	-579	151	-329	0	
428	1680	18428	-568	130	-340	0	
320	1648	18432	-575	151	-370	0	
292	1588	18288	-596	181	-342	0	
320	1540	18444	-560	131	-351	0	
328	1584	18368	-573	160	-351	0	
308	1668	18484	-574	171	-340	0	
420	1632	18340	-574	150	-322	0	
404	1656	18396	-577	159	-329	0	
400	1632	18412	-563	159	-359	0	
240	1568	18416	-576	190	-336	0	
352	1588	18320	-564	125	-352	0	
388	1644	18236	-577	157	-334	0	
324	1644	18312	-573	157	-340	0	
416	1588	18116	-568	156	-342	0	
324	1624	18476	-566	184	-340	0	
436	1636	18380	-551	137	-338	0	
268	1704	18416	-592	140	-337	0	
352	1672	18188	-573	164	-339	0	
360	1640	18336	-572	142	-331	0	
344	1560	18332	-564	151	-332	0	
404	1652	18256	-561	146	-337	0	
368	1600	18292	-580	173	-357	0	
388	1556	18252	-551	140	-329	0	
336	1724	18236	-588	153	-352	0	
248	1604	18464	-578	183	-330	0	
296	1548	18400	-559	158	-330	0	
348	1736	18188	-589	159	-348	0	
304	1696	18384	-581	160	-343	0	
268	1584	18388	-589	160	-327	0	
308	1588	18432	-565	129	-358	0	
292	1668	18364	-573	154	-342	0	
368	1720	18324	-571	144	-344	0	
388	1672	18360	-580	162	-342	0	
292	1648	18420	-563	158	-341	0	
388	1672	18328	-573	182	-330	0	
392	1644	18452	-577	142	-330	0	
468	1676	18184	-561	154	-346	0	
408	1704	18264	-563	145	-350	0	
360	1640	18468	-586	175	-349	0	
324	1596	18248	-558	159	-363	0	
424	1608	18472	-577	165	-348	0	
312	1576	18496	-569	139	-358	0	
316	1632	18428	-586	158	-336	0	
380	1748	18380	-584	164	-343	0	
468	1660	18336	-557	157	-315	0	
376	1652	18272	-580	129	-348	0	
400	1628	18288	-570	168	-319	0	
268	1768	18168	-559	165	-334	0	
224	1588	18244	-562	169	-339	0	
352	1628	18380	-606	166	-346	0	
352	1628	18360	-577	137	-342	0	
348	1620	18500	-564	137	-357	0	
356	1576	18420	-564	136	-343	0	
340	1616	18396	-580	169	-343	0	
260	1712	18324	-574	138	-350	0	
404	1756	18332	-576	160	-344	0	
360	1684	18440	-576	166	-341	0	
372	1696	18384	-573	150	-331	0	
208	1676	18260	-567	156	-337	0	
320	1576	18532	-569	159	-347	0	
372	1660	18316	-585	150	-329	0	
316	1640	18368	-554	150	-337	0	
320	1604	18484	-564	165	-345	0	
252	1668	18364	-566	155	-349	0	
280	1648	18452	-576	158	-338	0	
468	1636	18396	-576	181	-355	0	
316	1648	18240	-571	151	-352	0	
392	1600	18276	-561	147	-331	0	
256	1708	18228	-575	161	-355	0	
320	1656	18336	-563	147	-359	0	
428	1732	18260	-562	153	-337	0	
392	1604	18368	-565	132	-322	0	
308	1672	18436	-577	162	-338	0	
360	1756	18468	-568	123	-332	0	
256	1648	18400	-556	166	-333	0	
272	1648	18444	-559	159	-367	0	
384	1704	18464	-595	138	-337	0	
252	1712	18272	-561	146	-340	0	
364	1628	18352	-580	175	-333	0	
356	1604	18476	-552	161	-316	0	
364	1576	18444	-584	161	-337	0	
312	1664	18332	-576	149	-340	0	
344	1664	18336	-560	164	-324	0	
348	1604	18392	-565	159	-324	0	
300	1672	18320	-582	162	-346	0	
284	1636	18512	-581	152	-355	0	
356	1680	18392	-559	151	-340	0	
364	1648	18488	-589	154	-342	0	
340	1588	18444	-568	161	-346	0	
268	1548	18484	-571	170	-344	0	
400	1576	18396	-588	157	-325	0	
380	1664	18404	-575	164	-335	0	
376	1576	18440	-581	175	-339	0	
400	1616	18388	-573	129	-320	0	
444	1668	18288	-557	171	-352	0	
388	1652	18336	-555	159	-332	0	
320	1704	18360	-568	147	-358	0	
316	1656	18324	-577	205	-352	0	
